,Account,Tweet,Date,Compound,Positive,Neutral,Negative,Tweets Ago
376,@FoxNews,".@SecNielsen on @facebook uncovering effort to disrupt U.S. politics: ""I think part of this is a very good news sto… https://t.co/4zDlCfUwtr",Tue Jul 31 19:18:42 +0000 2018,0.4927,0.144,0.856,0.0,77
377,@FoxNews,A little girl in Northern California is doing what she can to help firefighters battling the deadly Carr Fire.… https://t.co/PACs1Sw4Ic,Tue Jul 31 19:16:48 +0000 2018,0.1531,0.124,0.78,0.096,78
378,@FoxNews,".@SecNielsen on reuniting separated migrant families: ""We knew where the kids were. We knew where the parents were.… https://t.co/4faurHEriO",Tue Jul 31 19:12:22 +0000 2018,0.0,0.0,1.0,0.0,79
379,@FoxNews,".@SecNielsen on migrant children not reunited with families: ""The reason that that number is remaining is either be… https://t.co/5EbEyX2OxD",Tue Jul 31 19:04:28 +0000 2018,0.0772,0.067,0.933,0.0,80
380,@FoxNews,".@SecNielsen on securing U.S. infrastructure: ""The Russians continue to probe and try to get access to the systems.… https://t.co/0qGSHkjjoy",Tue Jul 31 18:40:21 +0000 2018,0.3182,0.113,0.887,0.0,81
381,@FoxNews,BREAKING: Penn State frat member sentenced to 3 months of house arrest for hazing death of pledge. https://t.co/SnafMmPDzA,Tue Jul 31 18:37:25 +0000 2018,-0.7506,0.0,0.654,0.346,82
382,@FoxNews,Investigators provide an update on the search for missing 20-year-old Iowa college student Mollie Tibbetts who vani… https://t.co/n4xqLt3i9T,Tue Jul 31 18:35:33 +0000 2018,-0.296,0.0,0.885,0.115,83
383,@FoxNews,".@SecNielsen on foreign influence in elections: ""Americans need to be aware that it's a very real threat. It's happ… https://t.co/KHRnWLmOYo",Tue Jul 31 18:33:14 +0000 2018,-0.5688,0.0,0.83,0.17,84
384,@FoxNews,".@SecNielsen on election cybersecurity: ""I think 2016 was a real wake-up call for all of us."" #dailybriefing https://t.co/fCfS4IxOrP",Tue Jul 31 18:28:03 +0000 2018,0.0,0.0,1.0,0.0,85
385,@FoxNews,Twitter brings in anti-Trump academics to combat bias. https://t.co/gn9ycPVGKb,Tue Jul 31 18:17:00 +0000 2018,-0.4215,0.0,0.648,0.352,86
386,@FoxNews,Trump's Hollywood Walk of Fame star becoming point of violence and contention. https://t.co/OMP7dgxhj5,Tue Jul 31 18:10:00 +0000 2018,-0.296,0.161,0.611,0.228,87
387,@FoxNews,"Facebook finds 'sophisticated' efforts to disrupt US politics, removes 32 accounts (via @christocarbone) https://t.co/xkj7VBoSMr",Tue Jul 31 18:01:51 +0000 2018,0.0,0.0,1.0,0.0,88
388,@FoxNews,".@DarrellIssa: ""The president has to meet with a decision-maker, with somebody who is really empowered to make a de… https://t.co/g13kgsGMVG",Tue Jul 31 17:33:43 +0000 2018,0.0,0.0,1.0,0.0,89
389,@FoxNews,.@DallasCowboys owner Jerry Jones ordered by @NFL to not answer questions on national anthem https://t.co/T5r2qS4kja,Tue Jul 31 17:30:39 +0000 2018,0.0,0.0,1.0,0.0,90
390,@FoxNews,Photo of the Day: A crowd of early-risers gather near the summit of Cadillac Mountain in @AcadiaNPS to be among the… https://t.co/NNgIUDkHnK,Tue Jul 31 17:16:36 +0000 2018,0.0,0.0,1.0,0.0,91
391,@FoxNews,"During an appearance on “Jimmy Kimmel Live,” Kim Kardashian West discussed President @realDonaldTrump and his decis… https://t.co/nHaJ45CUBc",Tue Jul 31 17:09:02 +0000 2018,0.0,0.0,1.0,0.0,92
392,@FoxNews,"Indiana woman quilts American flag for @POTUS, wants to get it to @WhiteHouse https://t.co/dVxfXyC3u5",Tue Jul 31 16:55:13 +0000 2018,0.0,0.0,1.0,0.0,93
393,@FoxNews,"OPINION: Trump's economy has Democrats singing the same old 'tax, spend and regulate' song https://t.co/UHJnQyahG4",Tue Jul 31 16:51:40 +0000 2018,0.0,0.0,1.0,0.0,94
394,@FoxNews,"Colorado police kill armed homeowner after mistaking him for intruder, cops say https://t.co/VXsUyMY0Pg",Tue Jul 31 16:46:49 +0000 2018,-0.7783,0.0,0.618,0.382,95
395,@FoxNews,".@LawrenceBJones3: ""The president’s actions matter…I like that the president likes to meet with foreign leaders.”… https://t.co/9ov7LcHz2n",Tue Jul 31 16:39:05 +0000 2018,0.6486,0.275,0.725,0.0,96
396,@FoxNews,Mountain lions captured lurking in front of California homes amid recent wildfires https://t.co/f4GOZwIi3j,Tue Jul 31 16:36:59 +0000 2018,-0.128,0.0,0.889,0.111,97
397,@FoxNews,"JUST IN: @POTUS asks John Kelly to stay as chief of staff through 2020, sources say https://t.co/I3kDBtKJWT",Tue Jul 31 16:30:29 +0000 2018,0.0,0.0,1.0,0.0,98
398,@FoxNews,.@UNC won’t act on statue of Confederate soldier target of repeated vandalism https://t.co/zu669lMZBp,Tue Jul 31 16:27:11 +0000 2018,0.0,0.0,1.0,0.0,99
399,@FoxNews,Manafort trial: Mueller’s witness list offers glimpse at strategy focused on lavish spending (via @brookefoxnews) https://t.co/xqIO7KhsJo,Tue Jul 31 16:17:42 +0000 2018,0.3818,0.148,0.852,0.0,100
400,@nytimes,"An artist transformed a Chinatown alley into a blocklong asphalt mural, as part of a NYC program to create art-fill… https://t.co/3VcPPaHxsD",Wed Aug 01 01:47:05 +0000 2018,0.2732,0.11,0.89,0.0,1
401,@nytimes,New offices are being designed with a focus on the well-being of the people who work in them: “I definitely find my… https://t.co/8gaAsG70i9,Wed Aug 01 01:32:03 +0000 2018,0.4019,0.114,0.886,0.0,2
402,@nytimes,RT @SominiSengupta: A city of empire and jazz and leftist rebels and trees pushing through the moldy old buildings. Now a city at profound…,Wed Aug 01 01:17:05 +0000 2018,-0.2023,0.0,0.921,0.079,3
403,@nytimes,Evening Briefing: Here's what you need to know at the end of the day https://t.co/DTKywb0jzZ,Wed Aug 01 01:02:03 +0000 2018,0.0,0.0,1.0,0.0,4
404,@nytimes,Is this the end for MoviePass? Here’s a timeline of company’s highs and lows. https://t.co/xh64zQTsx0,Wed Aug 01 00:47:04 +0000 2018,-0.2023,0.0,0.878,0.122,5
405,@nytimes,The Carr Fire is the largest of 17 wildfires now raging in California. It is heading west after tearing through Red… https://t.co/Otc1u53Emt,Wed Aug 01 00:32:04 +0000 2018,-0.7003,0.0,0.775,0.225,6
406,@nytimes,"RT @nytimesbooks: BookTube: It's like YouTube, but for readers https://t.co/Dp9GOCjNZN",Wed Aug 01 00:17:04 +0000 2018,0.1901,0.163,0.837,0.0,7
407,@nytimes,Charles Koch and Donald Trump were never going to be friends. Here's why and how that is unnerving Republicans. https://t.co/pXGNF2Ss9z,Wed Aug 01 00:02:04 +0000 2018,0.4767,0.14,0.86,0.0,8
408,@nytimes,You shouldn't skip the opening credits. @poniewozik explains why.  https://t.co/FYgA4oXvJY,Tue Jul 31 23:47:02 +0000 2018,0.3612,0.217,0.783,0.0,9
409,@nytimes,"Aeromexico plane crashes in Mexico, but officials say everyone survived https://t.co/FtQeaCmjaS",Tue Jul 31 23:32:04 +0000 2018,0.6652,0.308,0.692,0.0,10
410,@nytimes,"RT @jdelreal: I’ve been here in Redding, CA reporting on the horrific Carr Fire and the devastation it has left behind. There’s no filter o…",Tue Jul 31 23:17:03 +0000 2018,-0.8957,0.0,0.64,0.36,11
411,@nytimes,Evening Briefing: Here's what you need to know at the end of the day https://t.co/GQqBbeDBkS,Tue Jul 31 23:02:01 +0000 2018,0.0,0.0,1.0,0.0,12
412,@nytimes,RT @dougmillsnyt: .@realDonaldTrump greets a young supporter as he arrives in Tampa Florida for a MAGA campaign rally. https://t.co/y4Xyzlj…,Tue Jul 31 22:56:04 +0000 2018,0.4019,0.198,0.802,0.0,13
413,@nytimes,Breaking News: A plan to post blueprints online for how to make 3-D guns was temporarily blocked by a judge in Seat… https://t.co/mWTjCK2pco,Tue Jul 31 22:44:45 +0000 2018,-0.2732,0.0,0.905,0.095,14
414,@nytimes,"The NBA announced that MGM Resorts International will be the league’s official gaming partner, the first partnershi… https://t.co/yFi4bJrZW8",Tue Jul 31 22:32:02 +0000 2018,0.0,0.0,1.0,0.0,15
415,@nytimes,"RT @cliffordlevy: Some personal news:
I’m becoming editor of @nytmetro. I’m thrilled to have the opportunity to partner with the many aweso…",Tue Jul 31 22:16:05 +0000 2018,0.6908,0.222,0.778,0.0,16
416,@nytimes,Paul Manafort used the first day of his tax fraud trial to reveal his defense strategy: blaming his longtime busine… https://t.co/nrGTWQPBwW,Tue Jul 31 22:02:08 +0000 2018,-0.7579,0.057,0.679,0.264,17
417,@nytimes,"RT @kimseverson: While Amazon and the big stores punch each other in the face, a tiny revolution in grocery shopping is bubbling up in smal…",Tue Jul 31 21:47:07 +0000 2018,0.1779,0.069,0.931,0.0,18
418,@nytimes,San Francisco officials want to ban new tech company cafeterias in an effort to revitalize local neighborhoods https://t.co/217l9Kiagr,Tue Jul 31 21:32:04 +0000 2018,-0.5106,0.062,0.766,0.172,19
419,@nytimes,"“It’s as if the Israeli people simply abandoned us. They say they didn’t. But according to the clauses of this law,… https://t.co/AGVOSy4S9f",Tue Jul 31 21:17:01 +0000 2018,-0.4588,0.0,0.875,0.125,20
420,@nytimes,"In the Florida governor’s race, just one issue counts: President Trump. Here’s how the president and Fox News are t… https://t.co/MnejyM2pjz",Tue Jul 31 21:00:11 +0000 2018,0.0,0.0,1.0,0.0,21
421,@nytimes,A former fraternity brother of the now-banned Beta Theta Pi chapter at Penn State University was sentenced to three… https://t.co/Pcdeq9TCBa,Tue Jul 31 20:45:08 +0000 2018,-0.0258,0.0,0.942,0.058,22
422,@nytimes,"RT @nytimesarts: Klaus Biesenbach, the director of MoMA PS1, has been chosen to lead @MOCAlosangeles https://t.co/U3o9UL5Dtj",Tue Jul 31 20:31:04 +0000 2018,0.0,0.0,1.0,0.0,23
423,@nytimes,"President Trump said he’d be willing to talk to Iran’s leaders “without preconditions.”
Those leaders say Trump can… https://t.co/gb4tdNU3fV",Tue Jul 31 20:15:10 +0000 2018,0.0,0.0,1.0,0.0,24
424,@nytimes,"In March, China voted 2,958 to 2 to abolish a term limit for its top leader Xi Jinping. Now, nearly 5 months later,… https://t.co/YwVBLsXDYS",Tue Jul 31 20:00:13 +0000 2018,0.2023,0.083,0.917,0.0,25
425,@nytimes,"In an effort to turn away from opioids, doctors are prescribing an injectable drug called Depo-Medrol. What they do… https://t.co/LX6JfIukn2",Tue Jul 31 19:45:10 +0000 2018,0.0,0.0,1.0,0.0,26
426,@nytimes,TripAdvisor and the International Rescue Committee launched a new program — Welcome Home — to give recently resettl… https://t.co/SA4fMdI6dO,Tue Jul 31 19:30:12 +0000 2018,0.7783,0.375,0.625,0.0,27
427,@nytimes,"Film Forum, a haven for foreign, indie and classic films, is reopening after a major renovation. 10 filmmakers look… https://t.co/tJTr8QWKzl",Tue Jul 31 19:15:09 +0000 2018,0.0,0.0,1.0,0.0,28
428,@nytimes,Austin is renaming sites that honored Confederate soldiers. But the city is also contending with an uncomfortable t… https://t.co/QPjeUCSbXs,Tue Jul 31 19:00:07 +0000 2018,0.296,0.162,0.726,0.111,29
429,@nytimes,"Nearly 70 clergy and lay people, including 3 bishops, are under investigation in Chile for cases involving sexual a… https://t.co/Ld7UAieiuI",Tue Jul 31 18:45:07 +0000 2018,0.0,0.0,1.0,0.0,30
430,@nytimes,"The FDA told companies that offered ""vaginal rejuvenation"" laser treatments to stop marketing the procedure, saying… https://t.co/nWtseTrRK6",Tue Jul 31 18:30:15 +0000 2018,-0.296,0.0,0.879,0.121,31
431,@nytimes,3 people were caught on surveillance video stealing a 16-inch-long horn shark from a Texas aquarium this weekend by… https://t.co/gMTQDbYuCC,Tue Jul 31 18:15:11 +0000 2018,-0.5719,0.0,0.812,0.188,32
432,@nytimes,"A giant colony of 500,000 breeding pairs of king penguins has lost 90% of its population since 1982, according to a… https://t.co/WWg5C2NbUN",Tue Jul 31 18:00:18 +0000 2018,-0.3182,0.0,0.897,0.103,33
433,@nytimes,"What you won't hear about at the Paul Manafort trial: Russia, or how jurors voted in 2016 https://t.co/vK8WDKTMWx",Tue Jul 31 17:45:10 +0000 2018,0.0,0.0,1.0,0.0,34
434,@nytimes,"RT @halophoenix: Today in Smarter Living, a few strategic upgrades to my tiny apartment bedroom turned it from a near-closet to a relaxing,…",Tue Jul 31 17:30:09 +0000 2018,0.4588,0.136,0.864,0.0,35
435,@nytimes,Workplaces can be weird sometimes. She can help. https://t.co/iAsalvIpjz,Tue Jul 31 17:15:04 +0000 2018,0.25,0.237,0.614,0.149,36
436,@nytimes,"In Opinion

Op-Ed columnist Frank Bruni writes, ""Manafort’s trial on bank- and tax-fraud charges, stemming from pol… https://t.co/GZ3LKDmdJP",Tue Jul 31 17:05:08 +0000 2018,-0.2732,0.0,0.89,0.11,37
437,@nytimes,"Journalist Bob Woodward, famed for his coverage of Watergate, has a new book: “Fear: Trump in the White House,” abo… https://t.co/1YNipW8ctf",Tue Jul 31 16:50:03 +0000 2018,0.0,0.0,1.0,0.0,38
438,@nytimes,"RT @RaR: Local news is in crisis across the country, and New Jersey lawmakers want to try something once unthinkable: Putting up taxpayer m…",Tue Jul 31 16:35:04 +0000 2018,-0.5859,0.047,0.803,0.15,39
439,@nytimes,Breaking News: Facebook identified coordinated efforts using fake accounts to influence the midterm elections on is… https://t.co/3b1qm1Cykf,Tue Jul 31 16:21:57 +0000 2018,-0.4767,0.0,0.838,0.162,40
440,@nytimes,"LeBron James started posting workout videos to Instagram, so now everybody is posting workout videos to Instagram https://t.co/mlnvIeYN7j",Tue Jul 31 16:15:06 +0000 2018,0.0,0.0,1.0,0.0,41
441,@nytimes,"""We are not going to run out of food — this isn't about the return of rationing,"" said the director general of the… https://t.co/f9mkWoLtwq",Tue Jul 31 16:00:18 +0000 2018,0.0,0.0,1.0,0.0,42
442,@nytimes,"President Trump and Senate Republicans are stacking federal appeals courts with young, conservative judges who, thr… https://t.co/qgYI9V1nc3",Tue Jul 31 15:50:05 +0000 2018,0.0,0.0,1.0,0.0,43
443,@nytimes,Alda said he revealed he had Parkinson’s disease to encourage people to take action. “The reason I want to talk abo… https://t.co/GkJWcYkXeB,Tue Jul 31 15:39:03 +0000 2018,0.5574,0.195,0.805,0.0,44
444,@nytimes,Alda says he was prompted to ask his doctor for a scan after reading a 2015 New York Times article on Parkinson's d… https://t.co/5IKSm9jPKP,Tue Jul 31 15:35:00 +0000 2018,0.0,0.0,1.0,0.0,45
445,@nytimes,“M*A*S*H” actor Alan Alda revealed on CBS “This Morning” that he has been living with Parkinson’s disease for over… https://t.co/YM3OrHpeF7,Tue Jul 31 15:30:09 +0000 2018,0.0,0.0,1.0,0.0,46
446,@nytimes,"Police say a Connecticut man used dating apps to hunt women, including a nurse he met through Tinder who was murder… https://t.co/0urSPaHbVx",Tue Jul 31 15:15:05 +0000 2018,0.0,0.0,1.0,0.0,47
447,@nytimes,"RT @nytimesworld: As British courts shifted their position on ending life support for patients in a persistent vegetative state, one campai…",Tue Jul 31 15:00:14 +0000 2018,0.4019,0.124,0.876,0.0,48
448,@nytimes,President Trump said he is “looking into” his administration’s decision to allow 3-D printed plastic guns capable o… https://t.co/tlypNgVzCR,Tue Jul 31 14:45:05 +0000 2018,0.5423,0.209,0.791,0.0,49
449,@nytimes,President Trump's endorsements have influenced the outcomes of primaries across the country this year. Florida's Re… https://t.co/2cURK5HiTO,Tue Jul 31 14:30:07 +0000 2018,0.0,0.0,1.0,0.0,50
450,@nytimes,"RT @jmartNYT: NEW: @adamputnam did everything right: UF, state house at 22, Congress at 26, where he became member of ldrshp, and then two…",Tue Jul 31 14:15:06 +0000 2018,0.0,0.0,1.0,0.0,51
451,@nytimes,"Your daily @DealBook Briefing:

• Trump considers a huge tax cut for the rich 

• Les Moonves stays at CBS (for now… https://t.co/jllRY1baie",Tue Jul 31 14:00:09 +0000 2018,0.5859,0.236,0.68,0.084,52
452,@nytimes,Stephen Colbert stopped just short of saying that Les Moonves should resign as chief executive of CBS Corporation.… https://t.co/Z6iX1Els9H,Tue Jul 31 13:45:06 +0000 2018,-0.5106,0.0,0.798,0.202,53
453,@nytimes,Water sloshes into their homes. The drains back up and overflow. The community tap is often contaminated. Dengue fe… https://t.co/VzH5VsjKwp,Tue Jul 31 13:30:08 +0000 2018,0.0,0.0,1.0,0.0,54
454,@nytimes,"Leslie Cockburn, a Democratic congressional nominee in Virginia, accused her Republican opponent, Denver Riggleman,… https://t.co/DhsqQ8OUEN",Tue Jul 31 13:15:09 +0000 2018,-0.296,0.0,0.855,0.145,55
455,@nytimes,Morning Briefing: Here's what you need to know to start your day https://t.co/yXzPxyGrWM https://t.co/ujoZ35eDkI,Tue Jul 31 13:00:18 +0000 2018,0.0,0.0,1.0,0.0,56
456,@nytimes,"His mother ran toward him, her heart racing. ""I cried and hugged him — but he didn't even care. He stood there froz… https://t.co/ayzftsqX53",Tue Jul 31 12:50:03 +0000 2018,-0.5255,0.068,0.738,0.193,57
457,@nytimes,Gun control proponents and state officials are racing the clock to try to block blueprints to make guns from 3-D pr… https://t.co/vYzZGwHmmd,Tue Jul 31 12:40:06 +0000 2018,-0.6486,0.0,0.791,0.209,58
458,@nytimes,The charges against Manafort do not involve any allegations that the Trump campaign conspired with Russians. Noneth… https://t.co/cQ1xCQfCX5,Tue Jul 31 12:31:04 +0000 2018,-0.2732,0.0,0.89,0.11,59
459,@nytimes,Iran said that talks with the United States would be impossible under what it called the Trump administration’s hos… https://t.co/AXaWkGExsj,Tue Jul 31 12:15:04 +0000 2018,0.4215,0.128,0.872,0.0,60
460,@nytimes,"Rudy Giuliani, a lawyer for President Trump, said in interviews that even if Trump did collude with the Russians, h… https://t.co/6UXcXOC33b",Tue Jul 31 11:44:07 +0000 2018,0.0,0.0,1.0,0.0,61
461,@nytimes,"""Among everyone caught up in the #MeToo movement, only Mr. Moonves was so bold — or so reckless — as to start a civ… https://t.co/bQKcrwxTOx",Tue Jul 31 11:32:04 +0000 2018,0.0959,0.128,0.759,0.114,62
462,@nytimes,Democrats are working on an election strategy for the 2018 midterms and beyond. It's one that deliberately sounds l… https://t.co/z09yWVHDem,Tue Jul 31 11:14:04 +0000 2018,0.0,0.0,1.0,0.0,63
463,@nytimes,The Trump administration is considering bypassing Congress to give a $100 billion tax cut to the wealthy by changin… https://t.co/D6cSehzLMU,Tue Jul 31 11:00:12 +0000 2018,0.1027,0.116,0.787,0.097,64
464,@nytimes,"A car ran down a group of touring cyclists in Tajikistan over the weekend, killing four people from the United Stat… https://t.co/0exVlIKr0f",Tue Jul 31 10:46:00 +0000 2018,-0.3818,0.111,0.714,0.175,65
465,@nytimes,"Long lines of enthusiastic voters formed at polling stations in Zimbabwe on Monday, following a peaceful campaign w… https://t.co/vJPQbnAGiO",Tue Jul 31 10:30:04 +0000 2018,0.7506,0.286,0.714,0.0,66
466,@nytimes,"""This is really frightening if this is the new normal,"" said an energy industry analyst in Norway https://t.co/suyqXeNVPk",Tue Jul 31 10:16:03 +0000 2018,-0.3384,0.097,0.741,0.162,67
467,@nytimes,Morning Briefing: Here's what you need to know to start your day https://t.co/rOgwD44cHU https://t.co/xjkbXaoIbP,Tue Jul 31 10:00:09 +0000 2018,0.0,0.0,1.0,0.0,68
468,@nytimes,"""Stockpiling of food is not a practical response to a no-deal on Brexit and industry has not been approached by Gov… https://t.co/Bm5r6AYqMR",Tue Jul 31 09:43:05 +0000 2018,0.0,0.0,1.0,0.0,69
469,@nytimes,Paul Manafort faces 32 charges of bank and tax fraud largely stemming from his work as a political consultant in Uk… https://t.co/Vr8vlmfuWm,Tue Jul 31 09:31:02 +0000 2018,-0.7096,0.0,0.763,0.237,70
470,@nytimes,An actor’s suicide has rattled the cast of the hit musical “Chicago” and raised thorny questions about workplace be… https://t.co/PBmUjlSBix,Tue Jul 31 09:14:05 +0000 2018,-0.765,0.0,0.732,0.268,71
471,@nytimes,"Militants detonated a car bomb at a military checkpoint in the southern Philippine island of Basilan, killing at le… https://t.co/2QZxATvCrY",Tue Jul 31 09:00:03 +0000 2018,-0.8225,0.0,0.678,0.322,72
472,@nytimes,RT @nytimesworld: Nuns in a convent breed endangered Mexican salamanders to make them into a cough syrup. They may be the only thing saving…,Tue Jul 31 08:45:03 +0000 2018,0.0,0.0,1.0,0.0,73
473,@nytimes,"This Italian town is known for its ceramics, but it hopes to become known as a center of suborbital flights https://t.co/I3WfNcpAlY",Tue Jul 31 08:33:04 +0000 2018,0.5719,0.163,0.837,0.0,74
474,@nytimes,RT @nytimesworld: At least 1.3 million people were deported to Auschwitz during World War II. About 1.1 million people died there. Fewer th…,Tue Jul 31 08:16:01 +0000 2018,-0.8176,0.0,0.737,0.263,75
475,@nytimes,The Trump administration is considering bypassing Congress to give a $100 billion tax cut to the wealthy by changin… https://t.co/YSoWDGUkb0,Tue Jul 31 08:02:04 +0000 2018,0.1027,0.116,0.787,0.097,76
476,@nytimes,"RT @nytopinion: President Trump told Iowans ""farmers love me"" but many farmers think his trade war is a self-inflicted wound for the countr…",Tue Jul 31 07:47:02 +0000 2018,-0.5789,0.093,0.716,0.191,77
477,@nytimes,A vaccine scandal that has become one of the most visible public health crises in China in recent years https://t.co/rLBADLcPiP,Tue Jul 31 07:32:04 +0000 2018,-0.4404,0.0,0.861,0.139,78
478,@nytimes,Taking an organized tour of Nepal and Bhutan was supposed to make a complicated trip less daunting. But would it ma… https://t.co/PRaXSscmJP,Tue Jul 31 07:17:06 +0000 2018,0.0,0.0,1.0,0.0,79
479,@nytimes,Many feel that a draft list of citizens released by the Indian government has disproportionately left off Muslims a… https://t.co/P3reHBAAzR,Tue Jul 31 07:02:00 +0000 2018,0.0,0.0,1.0,0.0,80
480,@nytimes,Blue-collar workers at an Ohio factory said they support President Trump on tariffs regardless of the cost. “If it… https://t.co/lM3XSUlP49,Tue Jul 31 06:40:22 +0000 2018,0.4019,0.124,0.876,0.0,81
481,@nytimes,It's not just service dogs: Here's why management companies allow emotional-support animals in pet-free buildings https://t.co/kh5LpmC5Ub,Tue Jul 31 06:22:36 +0000 2018,0.2263,0.112,0.888,0.0,82
482,@nytimes,"Philippine Bombing Kills 10, Showing Insurgents Remain a Problem https://t.co/QumvhgCMds",Tue Jul 31 06:04:37 +0000 2018,-0.7351,0.0,0.53,0.47,83
483,@nytimes,"You know them from “Killing Eve,” “Barry,” and more. But here’s what your favorite TV stars were up to before they… https://t.co/KRUk7tGbgl",Tue Jul 31 06:04:37 +0000 2018,0.4588,0.125,0.875,0.0,84
484,@nytimes,The proposed $100 billion bullet train to connect LA to San Francisco is the most ambitious public transportation p… https://t.co/kLN3cUiryd,Tue Jul 31 05:48:21 +0000 2018,0.5256,0.152,0.848,0.0,85
485,@nytimes,RT @nytfood: This new pizza from @melissaclark is so good that you won’t mind turning on your oven to make it in the middle of summer https…,Tue Jul 31 05:32:04 +0000 2018,0.5777,0.126,0.874,0.0,86
486,@nytimes,Having trouble making financial decisions? Reframe thinking about money as a lifestyle choice. https://t.co/mtCFg1AK4I,Tue Jul 31 05:16:50 +0000 2018,-0.4019,0.0,0.816,0.184,87
487,@nytimes,"There is a growing trend in corporate America: CEOs branching out into activism. Just look at Starbucks, Dick’s and… https://t.co/RQ5yID2qPH",Tue Jul 31 04:59:04 +0000 2018,0.1779,0.086,0.914,0.0,88
488,@nytimes,"RT @NYTHealth: Burning and scarring have been reported by women paying for ""vaginal rejuvenation"" treatments using lasers, prompting the FD…",Tue Jul 31 04:42:03 +0000 2018,0.0,0.0,1.0,0.0,89
489,@nytimes,RT @MitchKSmith: Minneapolis police officers won't face charges in the fatal shooting of Thurman Blevins. Prosecutors said Mr. Blevins was…,Tue Jul 31 04:22:05 +0000 2018,-0.3991,0.078,0.772,0.15,90
490,@nytimes,"Tom Cruise insists on doing his own stunts in ""Mission: Impossible."" Here are the 5 most dangerous stunts to pull o… https://t.co/OgQeSrsFa3",Tue Jul 31 04:02:02 +0000 2018,-0.5256,0.0,0.855,0.145,91
491,@nytimes,Brexit Plans Raise Fears of Food Shortages and Jammed Ports https://t.co/7mJhhZB9og,Tue Jul 31 03:59:36 +0000 2018,-0.5267,0.0,0.672,0.328,92
492,@nytimes,Nuns in a convent breed endangered Mexican salamanders to make them into a cough syrup. They may be the only thing… https://t.co/xKRpeiB8Fb,Tue Jul 31 03:47:01 +0000 2018,0.0,0.0,1.0,0.0,93
493,@nytimes,"With items that must always be in stock, new contracts and new corporate rules, the long-simmering tension between… https://t.co/Nukqzw8KJ9",Tue Jul 31 03:32:05 +0000 2018,-0.3182,0.0,0.887,0.113,94
494,@nytimes,"RT @liamstack: It's here, people. The @NYTpolitics deep dive on alleged Bigfoot erotica. https://t.co/gmjaVyhk2h",Tue Jul 31 03:17:02 +0000 2018,0.0,0.0,1.0,0.0,95
495,@nytimes,"With 99 days to go until the November midterm election, the battleground in the fight for control of the House is s… https://t.co/8KfEz9bLg9",Tue Jul 31 03:02:05 +0000 2018,-0.6486,0.0,0.798,0.202,96
496,@nytimes,"The climate is warming, but California's birds are finding ways to stay cool: ""Birds can manipulate all kinds of th… https://t.co/DBBogfBH6o",Tue Jul 31 02:47:07 +0000 2018,0.5023,0.183,0.817,0.0,97
497,@nytimes,President Trump again threatened to shut down the federal government if Congress doesn't deliver on border security… https://t.co/MLWtpdT6Tq,Tue Jul 31 02:32:02 +0000 2018,-0.4588,0.0,0.85,0.15,98
498,@nytimes,"RT @MarkMazzettiNYT: “Collusion isn’t a crime,” say Rudy and other Trump allies. But conspiracy most certainly is. https://t.co/bAt0sBosLm",Tue Jul 31 02:17:04 +0000 2018,-0.1796,0.128,0.711,0.161,99
499,@nytimes,"Is a $100 billion train the future of California or a boondoggle? Despite opposition, construction on the high-spee… https://t.co/mtbN4SryPz",Tue Jul 31 02:02:06 +0000 2018,0.0,0.0,1.0,0.0,100
